Station Category,Station Type,ID Hash,WMO ID,Alternative IDs,Ort,"Location Lat,Lon",elevation,id_meteomatics
SYNOP,SYNO,4151523861,,MUR,"Muri, AG","47.2654,8.32761",577.0,"47.2654,8.32761"
SYNOP,SYNO,4158076349,67250.0,BLA,"Blatten, Lötschental","46.4205,7.82319",1538.0,"46.4205,7.82319"
SYNOP,SYNO,4160391558,67110.0,PUY,Pully,"46.5123,6.66752",456.0,"46.5123,6.66752"
SYNOP,SYNO,4165347269,,BOZ,Orbe,"46.7355,6.54567",438.0,"46.7355,6.54567"
SYNOP,SYNO,4175481711,67140.0,DIA,Les Diablerets,"46.3267,7.20378",2964.0,"46.3267,7.20378"
SYNOP,SYNO,4180524635,,VSARO,Arolla,"46.014,7.48392",2005.0,"46.014,7.48392"
SYNOP,SYNO,4193411604,,WHA,Wildhaus,"47.2009,9.36737",998.0,"47.2009,9.36737"
SYNOP,SYNO,4206613196,,BAM,Bauma,"47.3646,8.90556",667.0,"47.3646,8.90556"
SYNOP,SYNO,4208508849,66390.0,NAP,Napf,"47.0047,7.94012",1404.0,"47.0047,7.94012"
SYNOP,SYNO,4214103059,,RIH,Riehen,"47.5743,7.62378",260.0,"47.5743,7.62378"
SYNOP,SYNO,4216405030,66360.0,MUB,Mühleberg,"46.9733,7.27822",480.0,"46.9733,7.27822"
SYNOP,SYNO,4227035264,,SOG,Soglio,"46.3422,9.53521",1086.0,"46.3422,9.53521"
SYNOP,SYNO,4232726158,,URN,Urnäsch,"47.312,9.2798",825.0,"47.312,9.2798"
SYNOP,SYNO,4239121261,67240.0,MVE,Montana,"46.2988,7.46081",1423.0,"46.2988,7.46081"
SYNOP,SYNO,4239356782,67960.0,SMM,"Sta. Maria, Val Müstair","46.6023,10.4263",1386.0,"46.6023,10.4263"
SYNOP,SYNO,4257158008,67480.0,ZER,Zermatt,"46.0293,7.75243",1638.0,"46.0293,7.75243"
SYNOP,SYNO,4264967444,,LEN,Lenk,"46.443,7.44687",1070.0,"46.443,7.44687"
SYNOP,SYNO,4273853630,,VSBRU,Bruchji,"46.3794,7.97153",2300.0,"46.3794,7.97153"
SYNOP,SYNO,4284113212,67900.0,SRS,Schiers,"46.9755,9.66807",626.0,"46.9755,9.66807"
SYNOP,SYNO,4288375363,,BLZ,Bellinzona,"46.1899,9.00488",224.0,"46.1899,9.00488"
SYNOP,SYNO,4289997048,,MUL,Mülligen,"47.4523,8.23137",393.0,"47.4523,8.23137"
SYNOP,SYNO,10577161,,STH_2,,"46.6821,7.51965",1791.0,"46.6821,7.51965"
SYNOP,SYNO,11890829,,DAV_2,,"46.6989,9.81941",2558.0,"46.6989,9.81941"
SYNOP,SYNO,72023314,,SAA_4,,"46.1247,7.90553",2680.0,"46.1247,7.90553"
SYNOP,SYNO,95643252,,JAU_2,,"46.6331,7.27454",1707.0,"46.6331,7.27454"
SYNOP,SYNO,155257523,,NAS_2,,"46.815,10.2553",2350.0,"46.815,10.2553"
SYNOP,SYNO,156114950,,BER_3,,"46.441,9.91588",2625.0,"46.441,9.91588"
SYNOP,SYNO,228176096,,MEI_2,,"46.7438,8.55101",2220.0,"46.7438,8.55101"
SYNOP,SYNO,228315695,,CAM_3,,"46.4876,8.70888",2257.0,"46.4876,8.70888"
SYNOP,SYNO,230793753,,KLO_3,,"46.8413,9.93167",2299.0,"46.8413,9.93167"
SYNOP,SYNO,308003079,,MAE_2,,"46.6187,7.94354",2162.0,"46.6187,7.94354"
SYNOP,SYNO,325929688,,ANV_3,,"46.1214,7.65639",2589.0,"46.1214,7.65639"
SYNOP,SYNO,351862748,,LAG_2,,"46.4514,9.74457",2730.0,"46.4514,9.74457"
SYNOP,SYNO,422221199,,TUJ_3,,"46.647,8.74022",2211.0,"46.647,8.74022"
SYNOP,SYNO,423555837,,GUG_2,,"46.1426,7.82023",2832.0,"46.1426,7.82023"
SYNOP,SYNO,481335824,,FUL_2,,"46.1949,7.08965",2602.0,"46.1949,7.08965"
SYNOP,SYNO,491517062,,DAV_5,,"46.7916,9.79002",2315.0,"46.7916,9.79002"
SYNOP,SYNO,550446272,,BOG_3,,"46.3063,8.49098",2179.0,"46.3063,8.49098"
SYNOP,SYNO,667678025,,PAR_2,,"46.8517,9.80485",2290.0,"46.8517,9.80485"
SYNOP,SYNO,675227889,,HTR_3,,"46.5366,9.34853",2200.0,"46.5366,9.34853"
SYNOP,SYNO,709992818,,PLD_2,,"46.4264,7.25062",2050.0,"46.4264,7.25062"
SYNOP,SYNO,714333119,,URS_2,,"46.5868,8.51386",2169.0,"46.5868,8.51386"
SYNOP,SYNO,730193401,,BOV_2,,"45.9852,7.23719",2687.0,"45.9852,7.23719"
SYNOP,SYNO,804654632,,LAU_2,,"46.4261,7.37986",1970.0,"46.4261,7.37986"
SYNOP,SYNO,942895327,,ELA_2,,"46.5914,9.71469",2726.0,"46.5914,9.71469"
SYNOP,SYNO,956721623,,SAA_3,,"46.1241,7.97375",2804.0,"46.1241,7.97375"
SYNOP,SYNO,986373351,,ROT_2,,"46.7467,9.5988",2700.0,"46.7467,9.5988"
SYNOP,SYNO,1001478162,,GRA_2,,"46.3462,6.78354",1984.0,"46.3462,6.78354"
SYNOP,SYNO,1014067682,,ROA_4,,"46.7754,8.00915",1837.0,"46.7754,8.00915"
SYNOP,SYNO,1172778634,,FRA_2,,"46.3383,8.85318",2100.0,"46.3383,8.85318"
SYNOP,SYNO,1173828845,,SCA_2,,"46.813,8.71734",2032.0,"46.813,8.71734"
SYNOP,SYNO,1187918132,,BOG_2,,"46.3339,8.47162",2299.0,"46.3339,8.47162"
SYNOP,SYNO,1229623097,,ZER_2,,"46.0425,7.7274",2752.0,"46.0425,7.7274"
SYNOP,SYNO,1272042316,,FRA_3,,"46.3521,8.81812",2170.0,"46.3521,8.81812"
SYNOP,SYNO,1278074569,,RGS_3,,"47.0307,8.97083",1258.0,"47.0307,8.97083"
SYNOP,SYNO,1301015362,,BAG_1,,"46.1024,7.26631",2659.0,"46.1024,7.26631"
SYNOP,SYNO,1337059480,,GUT_2,,"46.6793,8.28969",2115.0,"46.6793,8.28969"
SYNOP,SYNO,1342630313,,NAR_2,,"46.473,8.86863",2077.0,"46.473,8.86863"
SYNOP,SYNO,1347392275,,CMA_2,,"46.8469,9.18346",2325.0,"46.8469,9.18346"
SYNOP,SYNO,1362710379,,DAV_3,,"46.7888,9.77399",2455.0,"46.7888,9.77399"
SYNOP,SYNO,1437687301,,GOM_3,,"46.4892,8.22855",2427.0,"46.4892,8.22855"
SYNOP,SYNO,1620011886,,ROA_2,,"46.7743,7.99394",1875.0,"46.7743,7.99394"
SYNOP,SYNO,1634993499,,STN_2,,"46.168,7.75055",2914.0,"46.168,7.75055"
SYNOP,SYNO,1652119435,,WFJ_2,,"46.8296,9.80929",2536.0,"46.8296,9.80929"
SYNOP,SYNO,1659179388,,FLU_2,,"46.7527,9.94644",2394.0,"46.7527,9.94644"
SYNOP,SYNO,1723470072,,CAM_2,,"46.4658,8.71747",2216.0,"46.4658,8.71747"
SYNOP,SYNO,1766487072,,YBR_2,,"47.0355,8.82542",1701.0,"47.0355,8.82542"
SYNOP,SYNO,1799621792,,BER_2,,"46.4206,10.0292",2447.0,"46.4206,10.0292"
SYNOP,SYNO,1804231752,,ROA_3,,"46.7801,8.05801",1700.0,"46.7801,8.05801"
SYNOP,SYNO,1851862921,,SAA_5,,"46.1277,7.98138",2952.0,"46.1277,7.98138"
SYNOP,SYNO,1883281342,,ALI_2,,"46.4887,6.99329",1708.0,"46.4887,6.99329"
SYNOP,SYNO,1895065024,,SEN_2,,"47.0664,9.97473",2205.0,"47.0664,9.97473"
SYNOP,SYNO,1974149212,,LAG_3,,"46.4246,9.69777",2300.0,"46.4246,9.69777"
SYNOP,SYNO,1991231627,,MUT_2,,"46.8588,9.01748",2481.0,"46.8588,9.01748"
SYNOP,SYNO,2052795587,,VLS_2,,"46.6744,9.20524",2064.0,"46.6744,9.20524"
SYNOP,SYNO,2059825104,,SIM_2,,"46.4675,8.98082",2450.0,"46.4675,8.98082"
SYNOP,SYNO,2072222749,,OFE_2,,"46.6317,10.289",2359.0,"46.6317,10.289"
SYNOP,SYNO,2093444882,,AMD_2,,"47.1708,9.14688",1610.0,"47.1708,9.14688"
SYNOP,SYNO,2104675410,,TRU_2,,"46.371,7.58557",2459.0,"46.371,7.58557"
SYNOP,SYNO,2109465096,,SCA_3,,"46.8915,8.77954",2338.0,"46.8915,8.77954"
SYNOP,SYNO,2140457936,,GOR_2,,"45.9876,7.78359",2953.0,"45.9876,7.78359"
SYNOP,SYNO,2162998060,,SHE_2,,"46.7488,7.81245",1852.0,"46.7488,7.81245"
SYNOP,SYNO,2186471578,,FUS_2,,"46.4365,8.62045",2390.0,"46.4365,8.62045"
SYNOP,SYNO,2220410386,,SPN_3,,"46.1782,8.04517",2424.0,"46.1782,8.04517"
SYNOP,SYNO,2236622365,,ROT_3,,"46.7331,9.60439",2495.0,"46.7331,9.60439"
SYNOP,SYNO,2255143503,,SPN_2,,"46.2296,8.11762",2620.0,"46.2296,8.11762"
SYNOP,SYNO,2285961766,,VAL_2,,"46.5491,8.61379",2268.0,"46.5491,8.61379"
SYNOP,SYNO,2287299578,,MTR_2,,"46.4088,8.91759",1884.0,"46.4088,8.91759"
SYNOP,SYNO,2295571374,,GAN_2,,"46.4293,7.7606",2710.0,"46.4293,7.7606"
SYNOP,SYNO,2302060408,,VST_2,,"46.9822,9.99139",1950.0,"46.9822,9.99139"
SYNOP,SYNO,2371468552,,FAE_2,,"46.5204,7.49525",1971.0,"46.5204,7.49525"
SYNOP,SYNO,2495860555,,LUK_2,,"46.6042,8.78352",2555.0,"46.6042,8.78352"
SYNOP,SYNO,2513367203,,SCH_2,,"46.5769,7.83473",2332.0,"46.5769,7.83473"
SYNOP,SYNO,2539211394,,VIN_2,,"46.9318,10.4429",2729.0,"46.9318,10.4429"
SYNOP,SYNO,2565762659,,MLB_2,,"47.0885,9.61177",1974.0,"47.0885,9.61177"
SYNOP,SYNO,2607451072,,DIA_2,,"46.3142,7.24261",2575.0,"46.3142,7.24261"
SYNOP,SYNO,2637221048,,SAA_2,,"46.1721,7.87935",2480.0,"46.1721,7.87935"
SYNOP,SYNO,2640299987,,MES_2,,"46.4141,9.1603",2384.0,"46.4141,9.1603"
SYNOP,SYNO,2657965329,,DTR_2,,"46.5429,8.86906",2057.0,"46.5429,8.86906"
SYNOP,SYNO,2674001954,,SLF_2,,"46.8128,9.84827",1563.0,"46.8128,9.84827"
SYNOP,SYNO,2712105309,,CON_2,,"46.2899,7.2742",2229.0,"46.2899,7.2742"
SYNOP,SYNO,2767440746,,FIR_2,,"46.6688,8.0644",2111.0,"46.6688,8.0644"
SYNOP,SYNO,2785303529,,BED_2,,"46.5341,8.51079",2450.0,"46.5341,8.51079"
SYNOP,SYNO,2790940949,,EGH_2,,"46.4169,8.09171",2500.0,"46.4169,8.09171"
SYNOP,SYNO,2819938548,,FIS_2,,"46.4715,7.67388",2155.0,"46.4715,7.67388"
SYNOP,SYNO,2847886023,,ILI_2,,"46.1916,6.82778",2022.0,"46.1916,6.82778"
SYNOP,SYNO,2850441290,,BED_3,,"46.4912,8.52191",2101.0,"46.4912,8.52191"
SYNOP,SYNO,2868623401,,TIT_2,,"46.786,8.40948",2149.0,"46.786,8.40948"
SYNOP,SYNO,2877094902,,FKA_2,,"46.5777,8.42162",2435.0,"46.5777,8.42162"
SYNOP,SYNO,2885750244,,GOM_2,,"46.4205,8.23249",2439.0,"46.4205,8.23249"
SYNOP,SYNO,2901978212,,ALB_2,,"46.581,9.83622",2322.0,"46.581,9.83622"
SYNOP,SYNO,3007152928,,ELM_2,,"46.9356,9.1365",2058.0,"46.9356,9.1365"
SYNOP,SYNO,3065501189,,BEV_2,,"46.5396,9.83709",2512.0,"46.5396,9.83709"
SYNOP,SYNO,3072940935,,ANV_2,,"46.1885,7.53536",2640.0,"46.1885,7.53536"
SYNOP,SYNO,3096145202,,ARO_3,,"46.0877,7.56205",2602.0,"46.0877,7.56205"
SYNOP,SYNO,3102862285,,MUN_2,,"46.3332,7.9252",2205.0,"46.3332,7.9252"
SYNOP,SYNO,3109995483,,BOR_2,,"46.2907,8.1093",2517.0,"46.2907,8.1093"
